cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
cumTime	delTime	event	pitch	vel	chan	value
48078	110	non	42	100	10	na
48088	10	noff	42	0	10	na
48198	110	non	42	79	10	na
48208	10	noff	42	0	10	na
48318	110	non	35	100	10	na
48318	0	non	42	100	10	na
48328	10	noff	35	0	10	na
48328	0	noff	42	0	10	na
48438	110	non	42	77	10	na
48448	10	noff	42	0	10	na
48558	110	non	35	100	10	na
48558	0	non	46	80	10	na
48568	10	noff	35	0	10	na
48568	0	noff	46	0	10	na
48798	230	non	35	100	10	na
48798	0	non	49	100	10	na
48798	0	non	42	79	10	na
48808	10	noff	35	0	10	na
48808	0	noff	49	0	10	na
48808	0	noff	42	0	10	na
49038	230	non	42	73	10	na
49048	10	noff	42	0	10	na
49158	110	non	35	100	10	na
49168	10	noff	35	0	10	na
49278	110	non	38	45	10	na
49278	0	non	42	77	10	na
49288	10	noff	38	0	10	na
49288	0	noff	42	0	10	na
49518	230	non	42	76	10	na
49528	10	noff	42	0	10	na
49638	110	non	35	100	10	na
49648	10	noff	35	0	10	na
49758	110	non	35	100	10	na
49758	0	non	46	80	10	na
49768	10	noff	35	0	10	na
49768	0	noff	46	0	10	na
49998	230	non	42	69	10	na
50008	10	noff	42	0	10	na
50238	230	non	38	45	10	na
50238	0	non	42	73	10	na
50248	10	noff	38	0	10	na
50248	0	noff	42	0	10	na
50478	230	non	35	100	10	na
50478	0	non	42	65	10	na
50488	10	noff	35	0	10	na
50488	0	noff	42	0	10	na
50718	230	non	35	100	10	na
50718	0	non	42	73	10	na
50728	10	noff	35	0	10	na
50728	0	noff	42	0	10	na
50958	230	non	42	65	10	na
50968	10	noff	42	0	10	na
51078	110	non	35	100	10	na
51088	10	noff	35	0	10	na
51198	110	non	38	45	10	na
51198	0	non	42	73	10	na
51208	10	noff	38	0	10	na
51208	0	noff	42	0	10	na
51438	230	non	35	100	10	na
51438	0	non	42	68	10	na
51448	10	noff	35	0	10	na
51448	0	noff	42	0	10	na
51678	230	non	35	100	10	na
51678	0	non	46	80	10	na
51688	10	noff	35	0	10	na
51688	0	noff	46	0	10	na
51918	230	non	42	70	10	na
51928	10	noff	42	0	10	na
52158	230	non	38	45	10	na
52158	0	non	42	65	10	na
52168	10	noff	38	0	10	na
52168	0	noff	42	0	10	na
52398	230	non	42	76	10	na
52408	10	noff	42	0	10	na
52638	230	non	35	100	10	na
52638	0	non	42	65	10	na
52648	10	noff	35	0	10	na
52648	0	noff	42	0	10	na
52878	230	non	42	73	10	na
52888	10	noff	42	0	10	na
52998	110	non	35	100	10	na
53008	10	noff	35	0	10	na
53118	110	non	38	45	10	na
53118	0	non	42	63	10	na
53128	10	noff	38	0	10	na
53128	0	noff	42	0	10	na
53358	230	non	35	100	10	na
53358	0	non	42	72	10	na
53368	10	noff	35	0	10	na
53368	0	noff	42	0	10	na
53598	230	non	35	100	10	na
53598	0	non	46	80	10	na
53608	10	noff	35	0	10	na
53608	0	noff	46	0	10	na
53838	230	non	38	45	10	na
53838	0	non	42	72	10	na
53848	10	noff	38	0	10	na
53848	0	noff	42	0	10	na
54078	230	non	35	100	10	na
54078	0	non	42	66	10	na
54088	10	noff	35	0	10	na
54088	0	noff	42	0	10	na
54198	110	non	35	100	10	na
54208	10	noff	35	0	10	na
54318	110	non	38	45	10	na
54318	0	non	42	75	10	na
54328	10	noff	38	0	10	na
54328	0	noff	42	0	10	na
54438	110	non	35	100	10	na
54448	10	noff	35	0	10	na
54558	110	non	35	100	10	na
54558	0	non	42	67	10	na
54568	10	noff	35	0	10	na
54568	0	noff	42	0	10	na
54798	230	non	42	70	10	na
54808	10	noff	42	0	10	na
54918	110	non	35	100	10	na
54928	10	noff	35	0	10	na
55038	110	non	38	45	10	na
55038	0	non	42	64	10	na
55048	10	noff	38	0	10	na
55048	0	noff	42	0	10	na
55158	110	non	35	100	10	na
55168	10	noff	35	0	10	na
55278	110	non	35	100	10	na
55278	0	non	42	67	10	na
55288	10	noff	35	0	10	na
55288	0	noff	42	0	10	na
55518	230	non	35	100	10	na
55518	0	non	46	80	10	na
55528	10	noff	35	0	10	na
55528	0	noff	46	0	10	na
55758	230	non	42	68	10	na
55768	10	noff	42	0	10	na
55998	230	non	38	45	10	na
55998	0	non	42	71	10	na
56008	10	noff	38	0	10	na
56008	0	noff	42	0	10	na
56238	230	non	35	100	10	na
56238	0	non	42	58	10	na
56248	10	noff	35	0	10	na
56248	0	noff	42	0	10	na
56478	230	non	35	100	10	na
56478	0	non	42	71	10	na
56478	0	non	49	100	10	na
56478	0	non	57	100	10	na
56488	10	noff	35	0	10	na
56488	0	noff	42	0	10	na
56488	0	noff	49	0	10	na
56488	0	noff	57	0	10	na
56718	230	non	42	60	10	na
56728	10	noff	42	0	10	na
56838	110	non	35	100	10	na
56848	10	noff	35	0	10	na
56958	110	non	38	45	10	na
56958	0	non	42	71	10	na
56968	10	noff	38	0	10	na
56968	0	noff	42	0	10	na
57198	230	non	42	63	10	na
57208	10	noff	42	0	10	na
57318	110	non	35	100	10	na
57328	10	noff	35	0	10	na
57438	110	non	35	100	10	na
57438	0	non	46	80	10	na
57448	10	noff	35	0	10	na
57448	0	noff	46	0	10	na
57678	230	non	42	59	10	na
57688	10	noff	42	0	10	na
57918	230	non	38	45	10	na
57918	0	non	42	72	10	na
57928	10	noff	38	0	10	na
57928	0	noff	42	0	10	na
58158	230	non	35	100	10	na
58158	0	non	42	63	10	na
58168	10	noff	35	0	10	na
58168	0	noff	42	0	10	na
58398	230	non	35	100	10	na
58398	0	non	42	72	10	na
58408	10	noff	35	0	10	na
58408	0	noff	42	0	10	na
58638	230	non	42	61	10	na
58648	10	noff	42	0	10	na
58758	110	non	35	100	10	na
58768	10	noff	35	0	10	na
58878	110	non	38	45	10	na
58878	0	non	42	72	10	na
58888	10	noff	38	0	10	na
58888	0	noff	42	0	10	na
59118	230	non	35	100	10	na
59118	0	non	42	61	10	na
59128	10	noff	35	0	10	na
59128	0	noff	42	0	10	na
59358	230	non	35	100	10	na
59358	0	non	46	81	10	na
59368	10	noff	35	0	10	na
59368	0	noff	46	0	10	na
59598	230	non	42	65	10	na
59608	10	noff	42	0	10	na
59838	230	non	38	45	10	na
59838	0	non	42	71	10	na
59848	10	noff	38	0	10	na
59848	0	noff	42	0	10	na
60078	230	non	42	63	10	na
60088	10	noff	42	0	10	na
60318	230	non	35	100	10	na
60318	0	non	42	71	10	na
60328	10	noff	35	0	10	na
60328	0	noff	42	0	10	na
60558	230	non	42	65	10	na
60568	10	noff	42	0	10	na
60678	110	non	35	100	10	na
60688	10	noff	35	0	10	na
60798	110	non	38	45	10	na
60798	0	non	42	74	10	na
60808	10	noff	38	0	10	na
60808	0	noff	42	0	10	na
61038	230	non	35	100	10	na
61038	0	non	42	65	10	na
61048	10	noff	35	0	10	na
61048	0	noff	42	0	10	na
61278	230	non	35	100	10	na
61278	0	non	46	80	10	na
61288	10	noff	35	0	10	na
61288	0	noff	46	0	10	na
61518	230	non	38	45	10	na
61518	0	non	42	76	10	na
61528	10	noff	38	0	10	na
61528	0	noff	42	0	10	na
61758	230	non	35	100	10	na
61758	0	non	42	64	10	na
61768	10	noff	35	0	10	na
61768	0	noff	42	0	10	na
61878	110	non	35	100	10	na
61888	10	noff	35	0	10	na
61998	110	non	38	45	10	na
61998	0	non	42	78	10	na
62008	10	noff	38	0	10	na
62008	0	noff	42	0	10	na
62118	110	non	35	100	10	na
62128	10	noff	35	0	10	na
62238	110	non	35	100	10	na
62238	0	non	42	67	10	na
62248	10	noff	35	0	10	na
62248	0	noff	42	0	10	na
62478	230	non	42	73	10	na
62488	10	noff	42	0	10	na
62598	110	non	35	100	10	na
62608	10	noff	35	0	10	na
62718	110	non	38	45	10	na
62718	0	non	42	65	10	na
62728	10	noff	38	0	10	na
62728	0	noff	42	0	10	na
62838	110	non	35	100	10	na
62848	10	noff	35	0	10	na
62958	110	non	35	100	10	na
62958	0	non	42	75	10	na
62968	10	noff	35	0	10	na
62968	0	noff	42	0	10	na
63198	230	non	35	100	10	na
63198	0	non	42	64	10	na
63208	10	noff	35	0	10	na
63208	0	noff	42	0	10	na
63438	230	non	42	74	10	na
63448	10	noff	42	0	10	na
63678	230	non	38	45	10	na
63678	0	non	42	63	10	na
63688	10	noff	38	0	10	na
63688	0	noff	42	0	10	na
63798	110	non	34	45	10	na
63808	10	noff	34	0	10	na
63918	110	non	35	100	10	na
63918	0	non	46	80	10	na
63928	10	noff	35	0	10	na
63928	0	noff	46	0	10	na
64038	110	non	34	45	10	na
64048	10	noff	34	0	10	na
64158	110	non	35	100	10	na
64158	0	non	42	100	10	na
64168	10	noff	35	0	10	na
64168	0	noff	42	0	10	na
64878	710	non	46	80	10	na
64888	10	noff	46	0	10	na
65118	230	non	44	100	10	na
65118	0	non	35	100	10	na
65118	0	non	38	45	10	na
65128	10	noff	44	0	10	na
65128	0	noff	35	0	10	na
65128	0	noff	38	0	10	na
65838	710	non	46	80	10	na
65848	10	noff	46	0	10	na
66078	230	non	44	100	10	na
66078	0	non	35	100	10	na
66088	10	noff	44	0	10	na
66088	0	noff	35	0	10	na
66798	710	non	46	80	10	na
66808	10	noff	46	0	10	na
66918	110	non	35	100	10	na
66928	10	noff	35	0	10	na
67038	110	non	44	100	10	na
67038	0	non	35	100	10	na
67048	10	noff	44	0	10	na
67048	0	noff	35	0	10	na
67278	230	non	42	100	10	na
67288	10	noff	42	0	10	na
67518	230	non	35	100	10	na
67518	0	non	38	45	10	na
67528	10	noff	35	0	10	na
67528	0	noff	38	0	10	na
67758	230	non	42	100	10	na
67768	10	noff	42	0	10	na
67878	110	non	42	100	10	na
67888	10	noff	42	0	10	na
67998	110	non	42	100	10	na
67998	0	non	35	100	10	na
67998	0	non	38	45	10	na
68008	10	noff	42	0	10	na
68008	0	noff	35	0	10	na
68008	0	noff	38	0	10	na
68478	470	non	35	100	10	na
68488	10	noff	35	0	10	na
68718	230	non	46	80	10	na
68728	10	noff	46	0	10	na
68958	230	non	44	100	10	na
68958	0	non	35	100	10	na
68958	0	non	38	45	10	na
68968	10	noff	44	0	10	na
68968	0	noff	35	0	10	na
68968	0	noff	38	0	10	na
69678	710	non	46	80	10	na
69678	0	non	35	100	10	na
69688	10	noff	46	0	10	na
69688	0	noff	35	0	10	na
69918	230	non	44	100	10	na
69918	0	non	35	100	10	na
69918	0	non	38	45	10	na
69928	10	noff	44	0	10	na
69928	0	noff	35	0	10	na
69928	0	noff	38	0	10	na
70638	710	non	46	80	10	na
70638	0	non	38	45	10	na
70648	10	noff	46	0	10	na
70648	0	noff	38	0	10	na
70758	110	non	35	100	10	na
70768	10	noff	35	0	10	na
70878	110	non	44	100	10	na
70878	0	non	35	100	10	na
70888	10	noff	44	0	10	na
70888	0	noff	35	0	10	na
71118	230	non	42	100	10	na
71118	0	non	38	45	10	na
71128	10	noff	42	0	10	na
71128	0	noff	38	0	10	na
71358	230	non	35	100	10	na
71358	0	non	38	45	10	na
71368	10	noff	35	0	10	na
71368	0	noff	38	0	10	na
71598	230	non	42	100	10	na
71598	0	non	35	100	10	na
71608	10	noff	42	0	10	na
71608	0	noff	35	0	10	na
71718	110	non	42	100	10	na
71718	0	non	38	45	10	na
71728	10	noff	42	0	10	na
71728	0	noff	38	0	10	na
71838	110	non	42	100	10	na
71838	0	non	35	100	10	na
71848	10	noff	42	0	10	na
71848	0	noff	35	0	10	na
71958	110	non	35	71	10	na
71968	10	noff	35	0	10	na
72198	230	non	35	74	10	na
72208	10	noff	35	0	10	na
72318	110	non	35	100	10	na
72328	10	noff	35	0	10	na
72558	230	non	46	80	10	na
72558	0	non	34	45	10	na
72568	10	noff	46	0	10	na
72568	0	noff	34	0	10	na
72798	230	non	35	100	10	na
72798	0	non	44	100	10	na
72808	10	noff	35	0	10	na
72808	0	noff	44	0	10	na
72918	110	non	35	71	10	na
72928	10	noff	35	0	10	na
73158	230	non	35	74	10	na
73158	0	non	42	100	10	na
73168	10	noff	35	0	10	na
73168	0	noff	42	0	10	na
73278	110	non	35	100	10	na
73288	10	noff	35	0	10	na
73518	230	non	46	80	10	na
73518	0	non	34	45	10	na
73528	10	noff	46	0	10	na
73528	0	noff	34	0	10	na
73758	230	non	35	100	10	na
73758	0	non	44	100	10	na
73758	0	non	34	45	10	na
73768	10	noff	35	0	10	na
73768	0	noff	44	0	10	na
73768	0	noff	34	0	10	na
73878	110	non	35	71	10	na
73888	10	noff	35	0	10	na
74118	230	non	35	74	10	na
74128	10	noff	35	0	10	na
74238	110	non	35	100	10	na
74248	10	noff	35	0	10	na
74478	230	non	46	80	10	na
74478	0	non	34	45	10	na
74488	10	noff	46	0	10	na
74488	0	noff	34	0	10	na
74598	110	non	35	71	10	na
74608	10	noff	35	0	10	na
74718	110	non	35	100	10	na
74718	0	non	42	100	10	na
74728	10	noff	35	0	10	na
74728	0	noff	42	0	10	na
74958	230	non	42	100	10	na
74968	10	noff	42	0	10	na
75078	110	non	35	78	10	na
75088	10	noff	35	0	10	na
75198	110	non	35	100	10	na
75208	10	noff	35	0	10	na
75318	110	non	42	100	10	na
75318	0	non	38	45	10	na
75328	10	noff	42	0	10	na
75328	0	noff	38	0	10	na
75438	110	non	35	100	10	na
75438	0	non	42	100	10	na
75448	10	noff	35	0	10	na
75448	0	noff	42	0	10	na
75558	110	non	42	100	10	na
75558	0	non	38	45	10	na
75568	10	noff	42	0	10	na
75568	0	noff	38	0	10	na
75678	110	non	35	100	10	na
75688	10	noff	35	0	10	na
76158	470	non	34	100	10	na
76158	0	non	38	45	10	na
76168	10	noff	34	0	10	na
76168	0	noff	38	0	10	na
76398	230	non	35	100	10	na
76398	0	non	46	80	10	na
76408	10	noff	35	0	10	na
76408	0	noff	46	0	10	na
76518	110	non	35	100	10	na
76528	10	noff	35	0	10	na
76638	110	non	35	100	10	na
76638	0	non	44	100	10	na
76648	10	noff	35	0	10	na
76648	0	noff	44	0	10	na
77118	470	non	38	45	10	na
77128	10	noff	38	0	10	na
77358	230	non	46	80	10	na
77358	0	non	35	100	10	na
77368	10	noff	46	0	10	na
77368	0	noff	35	0	10	na
77478	110	non	35	100	10	na
77488	10	noff	35	0	10	na
77598	110	non	44	100	10	na
77598	0	non	35	100	10	na
77598	0	non	38	45	10	na
77608	10	noff	44	0	10	na
77608	0	noff	35	0	10	na
77608	0	noff	38	0	10	na
77838	230	non	48	45	10	na
77848	10	noff	48	0	10	na
78078	230	non	35	100	10	na
78078	0	non	42	100	10	na
78088	10	noff	35	0	10	na
78088	0	noff	42	0	10	na
78318	230	non	46	80	10	na
78318	0	non	38	45	10	na
78318	0	non	47	45	10	na
78328	10	noff	46	0	10	na
78328	0	noff	38	0	10	na
78328	0	noff	47	0	10	na
78438	110	non	45	45	10	na
78448	10	noff	45	0	10	na
78558	110	non	35	100	10	na
78558	0	non	44	100	10	na
78568	10	noff	35	0	10	na
78568	0	noff	44	0	10	na
78678	110	non	38	45	10	na
78688	10	noff	38	0	10	na
78798	110	non	42	100	10	na
78798	0	non	43	45	10	na
78798	0	non	34	15	10	na
78808	10	noff	42	0	10	na
78808	0	noff	43	0	10	na
78808	0	noff	34	0	10	na
78858	50	non	42	100	10	na
78858	0	non	34	22	10	na
78868	10	noff	42	0	10	na
78868	0	noff	34	0	10	na
78918	50	non	42	100	10	na
78918	0	non	38	45	10	na
78918	0	non	34	26	10	na
78928	10	noff	42	0	10	na
78928	0	noff	38	0	10	na
78928	0	noff	34	0	10	na
78978	50	non	34	30	10	na
78988	10	noff	34	0	10	na
79038	50	non	35	100	10	na
79038	0	non	42	100	10	na
79038	0	non	38	45	10	na
79038	0	non	41	45	10	na
79038	0	non	34	34	10	na
79048	10	noff	35	0	10	na
79048	0	noff	42	0	10	na
79048	0	noff	38	0	10	na
79048	0	noff	41	0	10	na
79048	0	noff	34	0	10	na
79098	50	non	34	41	10	na
79108	10	noff	34	0	10	na
79158	50	non	41	45	10	na
79158	0	non	34	45	10	na
79168	10	noff	41	0	10	na
79168	0	noff	34	0	10	na
79218	50	non	34	49	10	na
79228	10	noff	34	0	10	na
79278	50	non	35	100	10	na
79278	0	non	46	80	10	na
79278	0	non	38	45	10	na
79278	0	non	41	45	10	na
79278	0	non	34	52	10	na
79288	10	noff	35	0	10	na
79288	0	noff	46	0	10	na
79288	0	noff	38	0	10	na
79288	0	noff	41	0	10	na
79288	0	noff	34	0	10	na
79398	110	non	35	100	10	na
79398	0	non	34	92	10	na
79398	0	non	38	45	10	na
79408	10	noff	35	0	10	na
79408	0	noff	34	0	10	na
79408	0	noff	38	0	10	na
79518	110	non	35	100	10	na
79518	0	non	49	100	10	na
79518	0	non	57	100	10	na
79528	10	noff	35	0	10	na
79528	0	noff	49	0	10	na
79528	0	noff	57	0	10	na
79758	230	non	42	100	10	na
79768	10	noff	42	0	10	na
79878	110	non	35	100	10	na
79888	10	noff	35	0	10	na
79998	110	non	34	60	10	na
80008	10	noff	34	0	10	na
80118	110	non	35	100	10	na
80128	10	noff	35	0	10	na
80238	110	non	42	100	10	na
80238	0	non	34	60	10	na
80248	10	noff	42	0	10	na
80248	0	noff	34	0	10	na
80478	230	non	35	100	10	na
80488	10	noff	35	0	10	na
80718	230	non	42	100	10	na
80728	10	noff	42	0	10	na
80838	110	non	35	100	10	na
80838	0	non	42	66	10	na
80848	10	noff	35	0	10	na
80848	0	noff	42	0	10	na
80958	110	non	46	80	10	na
80958	0	non	34	60	10	na
80968	10	noff	46	0	10	na
80968	0	noff	34	0	10	na
81078	110	non	35	100	10	na
81088	10	noff	35	0	10	na
81198	110	non	34	60	10	na
81208	10	noff	34	0	10	na
81318	110	non	35	100	10	na
81328	10	noff	35	0	10	na
81438	110	non	35	100	10	na
81448	10	noff	35	0	10	na
81678	230	non	42	100	10	na
81688	10	noff	42	0	10	na
81798	110	non	35	100	10	na
81808	10	noff	35	0	10	na
81918	110	non	34	60	10	na
81928	10	noff	34	0	10	na
82158	230	non	42	100	10	na
82168	10	noff	42	0	10	na
82278	110	non	35	100	10	na
82278	0	non	34	46	10	na
82288	10	noff	35	0	10	na
82288	0	noff	34	0	10	na
82398	110	non	35	100	10	na
82408	10	noff	35	0	10	na
82638	230	non	42	100	10	na
82648	10	noff	42	0	10	na
82758	110	non	42	71	10	na
82768	10	noff	42	0	10	na
82878	110	non	46	80	10	na
82878	0	non	34	60	10	na
82888	10	noff	46	0	10	na
82888	0	noff	34	0	10	na
82998	110	non	35	100	10	na
83008	10	noff	35	0	10	na
83118	110	non	34	38	10	na
83128	10	noff	34	0	10	na
83238	110	non	35	100	10	na
83248	10	noff	35	0	10	na
83358	110	non	35	100	10	na
83368	10	noff	35	0	10	na
83598	230	non	42	100	10	na
83608	10	noff	42	0	10	na
83718	110	non	35	100	10	na
83728	10	noff	35	0	10	na
83838	110	non	34	60	10	na
83848	10	noff	34	0	10	na
83958	110	non	35	100	10	na
83968	10	noff	35	0	10	na
84078	110	non	42	100	10	na
84078	0	non	34	37	10	na
84088	10	noff	42	0	10	na
84088	0	noff	34	0	10	na
84318	230	non	35	100	10	na
84328	10	noff	35	0	10	na
84558	230	non	42	100	10	na
84568	10	noff	42	0	10	na
84678	110	non	35	100	10	na
84678	0	non	42	71	10	na
84688	10	noff	35	0	10	na
84688	0	noff	42	0	10	na
84798	110	non	46	80	10	na
84798	0	non	34	60	10	na
84808	10	noff	46	0	10	na
84808	0	noff	34	0	10	na
84918	110	non	35	100	10	na
84928	10	noff	35	0	10	na
85038	110	non	34	38	10	na
85048	10	noff	34	0	10	na
85158	110	non	35	100	10	na
85168	10	noff	35	0	10	na
85278	110	non	35	100	10	na
85288	10	noff	35	0	10	na
85518	230	non	42	100	10	na
85528	10	noff	42	0	10	na
85638	110	non	35	100	10	na
85648	10	noff	35	0	10	na
85758	110	non	34	60	10	na
85768	10	noff	34	0	10	na
85998	230	non	42	100	10	na
85998	0	non	34	35	10	na
86008	10	noff	42	0	10	na
86008	0	noff	34	0	10	na
86118	110	non	35	100	10	na
86128	10	noff	35	0	10	na
86238	110	non	35	100	10	na
86248	10	noff	35	0	10	na
86478	230	non	42	100	10	na
86488	10	noff	42	0	10	na
86718	230	non	34	60	10	na
86728	10	noff	34	0	10	na
86838	110	non	35	100	10	na
86838	0	non	34	36	10	na
86848	10	noff	35	0	10	na
86848	0	noff	34	0	10	na
86958	110	non	42	100	10	na
86958	0	non	34	60	10	na
86968	10	noff	42	0	10	na
86968	0	noff	34	0	10	na
87078	110	non	35	100	10	na
87078	0	non	42	100	10	na
87088	10	noff	35	0	10	na
87088	0	noff	42	0	10	na
87198	110	non	35	100	10	na
87208	10	noff	35	0	10	na
87438	230	non	42	100	10	na
87448	10	noff	42	0	10	na
87558	110	non	35	100	10	na
87568	10	noff	35	0	10	na
87678	110	non	34	56	10	na
87688	10	noff	34	0	10	na
87798	110	non	35	100	10	na
87808	10	noff	35	0	10	na
87918	110	non	42	100	10	na
87918	0	non	34	37	10	na
87928	10	noff	42	0	10	na
87928	0	noff	34	0	10	na
88158	230	non	35	100	10	na
88168	10	noff	35	0	10	na
88398	230	non	42	100	10	na
88408	10	noff	42	0	10	na
88518	110	non	35	100	10	na
88518	0	non	42	66	10	na
88528	10	noff	35	0	10	na
88528	0	noff	42	0	10	na
88638	110	non	46	80	10	na
88638	0	non	34	60	10	na
88648	10	noff	46	0	10	na
88648	0	noff	34	0	10	na
88758	110	non	35	100	10	na
88768	10	noff	35	0	10	na
88878	110	non	34	37	10	na
88888	10	noff	34	0	10	na
88998	110	non	35	100	10	na
89008	10	noff	35	0	10	na
89118	110	non	35	100	10	na
89128	10	noff	35	0	10	na
89358	230	non	42	100	10	na
89368	10	noff	42	0	10	na
89478	110	non	35	100	10	na
89488	10	noff	35	0	10	na
89598	110	non	34	60	10	na
89608	10	noff	34	0	10	na
89838	230	non	42	100	10	na
89838	0	non	34	35	10	na
89848	10	noff	42	0	10	na
89848	0	noff	34	0	10	na
89958	110	non	35	100	10	na
89968	10	noff	35	0	10	na
90078	110	non	35	100	10	na
90088	10	noff	35	0	10	na
90318	230	non	42	100	10	na
90328	10	noff	42	0	10	na
90438	110	non	42	66	10	na
90448	10	noff	42	0	10	na
90558	110	non	46	80	10	na
90558	0	non	34	60	10	na
90568	10	noff	46	0	10	na
90568	0	noff	34	0	10	na
90678	110	non	35	100	10	na
90688	10	noff	35	0	10	na
90798	110	non	34	39	10	na
90808	10	noff	34	0	10	na
90918	110	non	35	100	10	na
90928	10	noff	35	0	10	na
91038	110	non	35	100	10	na
91048	10	noff	35	0	10	na
91278	230	non	42	100	10	na
91288	10	noff	42	0	10	na
91398	110	non	35	100	10	na
91408	10	noff	35	0	10	na
91518	110	non	34	60	10	na
91528	10	noff	34	0	10	na
91638	110	non	35	100	10	na
91648	10	noff	35	0	10	na
91758	110	non	42	100	10	na
91758	0	non	34	40	10	na
91768	10	noff	42	0	10	na
91768	0	noff	34	0	10	na
91998	230	non	35	100	10	na
92008	10	noff	35	0	10	na
92238	230	non	42	100	10	na
92248	10	noff	42	0	10	na
92358	110	non	35	100	10	na
92358	0	non	42	66	10	na
92368	10	noff	35	0	10	na
92368	0	noff	42	0	10	na
92478	110	non	46	80	10	na
92478	0	non	34	60	10	na
92488	10	noff	46	0	10	na
92488	0	noff	34	0	10	na
92598	110	non	35	100	10	na
92608	10	noff	35	0	10	na
92718	110	non	34	38	10	na
92728	10	noff	34	0	10	na
92838	110	non	35	100	10	na
92848	10	noff	35	0	10	na
92958	110	non	35	100	10	na
92968	10	noff	35	0	10	na
93198	230	non	42	100	10	na
93208	10	noff	42	0	10	na
93318	110	non	35	100	10	na
93328	10	noff	35	0	10	na
93438	110	non	34	60	10	na
93448	10	noff	34	0	10	na
93678	230	non	42	100	10	na
93678	0	non	34	40	10	na
93688	10	noff	42	0	10	na
93688	0	noff	34	0	10	na
93798	110	non	35	100	10	na
93808	10	noff	35	0	10	na
93918	110	non	35	100	10	na
93918	0	non	34	60	10	na
93928	10	noff	35	0	10	na
93928	0	noff	34	0	10	na
94158	230	non	42	100	10	na
94168	10	noff	42	0	10	na
94278	110	non	42	66	10	na
94288	10	noff	42	0	10	na
94398	110	non	46	80	10	na
94398	0	non	34	60	10	na
94408	10	noff	46	0	10	na
94408	0	noff	34	0	10	na
94518	110	non	35	100	10	na
94518	0	non	34	40	10	na
94528	10	noff	35	0	10	na
94528	0	noff	34	0	10	na
94638	110	non	34	45	10	na
94648	10	noff	34	0	10	na
94698	50	non	34	50	10	na
94708	10	noff	34	0	10	na
94758	50	non	35	100	10	na
94758	0	non	34	56	10	na
94768	10	noff	35	0	10	na
94768	0	noff	34	0	10	na
94878	110	non	49	100	10	na
94878	0	non	57	100	10	na
94878	0	non	35	100	10	na
94888	10	noff	49	0	10	na
94888	0	noff	57	0	10	na
94888	0	noff	35	0	10	na
95118	230	non	42	100	10	na
95128	10	noff	42	0	10	na
95238	110	non	35	100	10	na
95248	10	noff	35	0	10	na
95358	110	non	34	60	10	na
95368	10	noff	34	0	10	na
95478	110	non	35	100	10	na
95488	10	noff	35	0	10	na
95598	110	non	42	100	10	na
95598	0	non	34	60	10	na
95608	10	noff	42	0	10	na
95608	0	noff	34	0	10	na
95838	230	non	35	100	10	na
95848	10	noff	35	0	10	na
96078	230	non	42	100	10	na
96088	10	noff	42	0	10	na
96198	110	non	35	100	10	na
96198	0	non	42	66	10	na
96208	10	noff	35	0	10	na
96208	0	noff	42	0	10	na
96318	110	non	46	80	10	na
96318	0	non	34	60	10	na
96328	10	noff	46	0	10	na
96328	0	noff	34	0	10	na
96438	110	non	35	100	10	na
96448	10	noff	35	0	10	na
96558	110	non	34	60	10	na
96568	10	noff	34	0	10	na
96678	110	non	35	100	10	na
96688	10	noff	35	0	10	na
96798	110	non	35	100	10	na
96808	10	noff	35	0	10	na
97038	230	non	42	100	10	na
97048	10	noff	42	0	10	na
97158	110	non	35	100	10	na
97168	10	noff	35	0	10	na
97278	110	non	34	60	10	na
97288	10	noff	34	0	10	na
97518	230	non	42	100	10	na
97528	10	noff	42	0	10	na
97638	110	non	35	100	10	na
97638	0	non	34	46	10	na
97648	10	noff	35	0	10	na
97648	0	noff	34	0	10	na
97758	110	non	35	100	10	na
97768	10	noff	35	0	10	na
97998	230	non	42	100	10	na
98008	10	noff	42	0	10	na
98118	110	non	42	71	10	na
98128	10	noff	42	0	10	na
98238	110	non	46	80	10	na
98238	0	non	34	60	10	na
98248	10	noff	46	0	10	na
98248	0	noff	34	0	10	na
98358	110	non	35	100	10	na
98368	10	noff	35	0	10	na
98478	110	non	34	38	10	na
98488	10	noff	34	0	10	na
98598	110	non	35	100	10	na
98608	10	noff	35	0	10	na
98718	110	non	35	100	10	na
98728	10	noff	35	0	10	na
98958	230	non	42	100	10	na
98968	10	noff	42	0	10	na
99078	110	non	35	100	10	na
99088	10	noff	35	0	10	na
99198	110	non	34	60	10	na
99208	10	noff	34	0	10	na
99318	110	non	35	100	10	na
99328	10	noff	35	0	10	na
99438	110	non	42	100	10	na
99438	0	non	34	37	10	na
99448	10	noff	42	0	10	na
99448	0	noff	34	0	10	na
99678	230	non	35	100	10	na
99688	10	noff	35	0	10	na
99918	230	non	42	100	10	na
99928	10	noff	42	0	10	na
100038	110	non	35	100	10	na
100038	0	non	42	71	10	na
100048	10	noff	35	0	10	na
100048	0	noff	42	0	10	na
100158	110	non	46	80	10	na
100158	0	non	34	60	10	na
100168	10	noff	46	0	10	na
100168	0	noff	34	0	10	na
100278	110	non	35	100	10	na
100288	10	noff	35	0	10	na
100398	110	non	34	38	10	na
100408	10	noff	34	0	10	na
100518	110	non	35	100	10	na
100528	10	noff	35	0	10	na
100638	110	non	35	100	10	na
100648	10	noff	35	0	10	na
